CABra dataset - Soil attributes
 
soil_type is the most common taxonomy of soil.
soil_textclass is the textural class of soil based on the USDA textural classification.
soil_sand, soil_sand and soil_clay are the fraction of sand, silt and clay in the soil, respectively.
soil_carbon is the fraction of organic carbon in the soil.
soil_bulk and soil_depth are the bulk density and depth to the bedrock, respectively.
 
  CABra ID	     ANA ID	                 soil_type	  soil_textclass	  soil_sand	  soil_silt	  soil_clay	 soil_carbon	  soil_bulk	 soil_depth
          	           	                          	                	          %	          %	          %	          ‰	     g cm¯³	          m
         1	   13880000	           Haplic Acrisols	            LOAM	     41.247	     34.439	     24.310	     16.099	      1.335	     25.456
         2	   14110000	          Haplic Ferrasols	 SANDY CLAY LOAM	     57.493	     21.926	     20.575	     34.458	      1.256	     17.609
         3	   14230000	          Haplic Ferrasols	      SANDY LOAM	     61.365	     23.241	     15.378	     30.098	      1.219	     20.530
         4	   14250000	          Haplic Ferrasols	      SANDY LOAM	     58.808	     22.725	     18.457	     34.490	      1.235	     18.612
         5	   14260000	          Haplic Ferrasols	      SANDY LOAM	     58.559	     22.066	     19.372	     34.200	      1.248	     20.859
         6	   14280001	          Haplic Ferrasols	      SANDY LOAM	     58.748	     22.265	     18.982	     35.076	      1.239	     21.090
         7	   14300000	          Haplic Ferrasols	      SANDY LOAM	     59.973	     22.351	     17.682	     35.957	      1.205	     20.609
         8	   14330000	          Haplic Ferrasols	      SANDY LOAM	     58.797	     22.922	     18.273	     34.952	      1.229	     19.571
         9	   14420000	          Haplic Ferrasols	      SANDY LOAM	     57.770	     23.727	     18.495	     35.203	      1.224	     19.660
        10	   14495000	          Haplic Ferrasols	       CLAY LOAM	     44.319	     23.197	     32.486	     40.831	      1.267	     19.788
        11	   14515000	           Haplic Acrisols	 SANDY CLAY LOAM	     46.694	     23.086	     30.222	     47.659	      1.298	     23.638
        12	   14550000	           Haplic Acrisols	 SANDY CLAY LOAM	     45.503	     26.666	     27.832	    103.842	      1.306	     25.117
        13	   14680001	           Haplic Acrisols	 SANDY CLAY LOAM	     45.130	     22.004	     32.887	     28.553	      1.296	     20.874
        14	   14710000	           Haplic Acrisols	 SANDY CLAY LOAM	     50.322	     22.145	     27.534	     53.730	      1.342	     27.538
        15	   15030000	           Haplic Acrisols	            LOAM	     46.473	     29.287	     24.239	     43.348	      1.237	     21.519
        16	   15050000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.221	     16.362	     21.409	     15.812	      1.365	     24.848
        17	   15120001	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.281	     17.507	     20.203	     13.304	      1.390	     22.580
        18	   15250000	          Haplic Ferrasols	 SANDY CLAY LOAM	     52.434	     24.106	     23.456	     23.574	      1.338	     24.606
        19	   15320002	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.680	     26.086	     24.231	     31.795	      1.310	     24.674
        20	   15430000	           Haplic Acrisols	 SANDY CLAY LOAM	     52.491	     21.041	     26.491	     17.100	      1.339	     18.141
        21	   15431000	           Haplic Acrisols	 SANDY CLAY LOAM	     52.860	     19.780	     27.400	     18.670	      1.336	     21.492
        22	   15432000	           Haplic Acrisols	 SANDY CLAY LOAM	     52.092	     19.264	     28.668	     20.093	      1.325	     20.157
        23	   15550000	           Haplic Acrisols	 SANDY CLAY LOAM	     47.469	     22.133	     30.403	     18.745	      1.342	     23.728
        24	   15558000	           Haplic Acrisols	 SANDY CLAY LOAM	     62.965	     16.996	     20.030	     17.722	      1.355	     23.606
        25	   15560000	           Haplic Acrisols	 SANDY CLAY LOAM	     61.051	     17.757	     21.188	     17.630	      1.353	     23.375
        26	   15580000	           Haplic Acrisols	 SANDY CLAY LOAM	     57.056	     18.869	     24.082	     17.391	      1.346	     22.662
        27	   15630000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.800	     25.595	     24.602	     29.663	      1.316	     24.673
        28	   15700000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.404	     25.949	     24.645	     28.998	      1.316	     24.694
        29	   15750000	           Haplic Acrisols	 SANDY CLAY LOAM	     57.661	     19.157	     23.182	     18.379	      1.337	     18.268
        30	   15800000	           Haplic Acrisols	 SANDY CLAY LOAM	     51.106	     22.318	     26.573	     15.690	      1.329	     18.767
        31	   15830000	           Haplic Acrisols	 SANDY CLAY LOAM	     52.799	     21.542	     25.658	     15.529	      1.330	     18.836
        32	   15910000	           Haplic Acrisols	 SANDY CLAY LOAM	     47.400	     23.304	     29.297	     13.747	      1.315	     22.802
        33	   16700000	          Haplic Ferrasols	       CLAY LOAM	     44.044	     21.507	     34.438	     19.017	      1.277	     31.427
        34	   17050001	           Haplic Acrisols	 SANDY CLAY LOAM	     47.177	     27.752	     25.069	     35.910	      1.266	     22.450
        35	   17090000	           Haplic Acrisols	 SANDY CLAY LOAM	     45.207	     22.223	     32.535	      4.642	      1.312	     28.214
        36	   17093000	          Haplic Ferrasols	 SANDY CLAY LOAM	     66.490	     11.278	     22.214	     22.275	      1.353	     28.937
        37	   17120000	          Haplic Ferrasols	 SANDY CLAY LOAM	     66.571	     11.017	     22.384	     22.398	      1.349	     30.606
        38	   17200000	          Haplic Ferrasols	 SANDY CLAY LOAM	     64.582	     14.305	     21.093	     17.189	      1.376	     27.146
        39	   17280000	          Haplic Ferrasols	 SANDY CLAY LOAM	     60.879	     12.251	     26.857	     22.827	      1.345	     34.845
        40	   17340000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.516	     12.741	     24.729	     22.769	      1.342	     32.811
        41	   17345000	        Ferralic Arenosols	 SANDY CLAY LOAM	     60.925	     15.147	     23.926	     21.154	      1.297	     25.203
        42	   17350000	           Haplic Acrisols	 SANDY CLAY LOAM	     57.575	     18.170	     24.259	     22.321	      1.313	     17.323
        43	   17730000	          Haplic Ferrasols	 SANDY CLAY LOAM	     57.227	     17.475	     25.289	     20.397	      1.330	     24.932
        44	   18200000	          Haplic Ferrasols	       CLAY LOAM	     44.581	     22.557	     32.837	      6.090	      1.315	     29.581
        45	   18250000	          Haplic Ferrasols	       CLAY LOAM	     43.203	     19.313	     37.472	      3.364	      1.328	     33.934
        46	   18280000	          Haplic Ferrasols	       CLAY LOAM	     44.614	     21.276	     34.084	      8.137	      1.298	     32.166
        47	   18420000	          Haplic Ferrasols	 SANDY CLAY LOAM	     68.021	      9.892	     22.035	     22.297	      1.352	     28.986
        48	   18460000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.596	     14.496	     22.893	     24.432	      1.335	     30.527
        49	   18650000	           Haplic Acrisols	 SANDY CLAY LOAM	     49.533	     23.502	     26.962	     14.035	      1.328	     21.887
        50	   18850000	          Haplic Ferrasols	 SANDY CLAY LOAM	     55.318	     18.823	     25.848	     18.472	      1.332	     26.568
        51	   19100000	          Haplic Ferrasols	       CLAY LOAM	     43.204	     23.310	     33.465	     11.124	      1.292	     31.749
        52	   19150000	          Haplic Ferrasols	       CLAY LOAM	     44.191	     22.586	     33.195	      9.827	      1.298	     34.249
        53	   20050000	          Haplic Ferrasols	 SANDY CLAY LOAM	     46.605	     21.039	     32.344	      5.892	      1.360	     30.599
        54	   20250000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.721	     18.765	     31.512	      7.661	      1.342	     30.823
        55	   21500000	          Haplic Ferrasols	 SANDY CLAY LOAM	     47.840	     23.678	     28.480	     12.161	      1.387	     30.585
        56	   21850000	          Haplic Ferrasols	 SANDY CLAY LOAM	     52.523	     21.633	     25.846	     12.973	      1.386	     28.382
        57	   22680000	          Haplic Ferrasols	      SANDY LOAM	     66.682	     13.989	     19.305	     12.585	      1.435	     34.134
        58	   22700000	          Haplic Ferrasols	      SANDY LOAM	     66.679	     14.050	     19.247	     12.658	      1.434	     33.609
        59	   22900000	          Haplic Ferrasols	      SANDY LOAM	     65.296	     14.929	     19.755	     14.095	      1.413	     29.412
        60	   23100000	          Haplic Ferrasols	 SANDY CLAY LOAM	     57.776	     18.226	     23.992	     13.909	      1.385	     26.848
        61	   23250000	          Haplic Ferrasols	 SANDY CLAY LOAM	     61.304	     17.085	     21.602	     16.613	      1.389	     21.759
        62	   23300000	          Haplic Ferrasols	 SANDY CLAY LOAM	     58.276	     18.163	     23.555	     14.135	      1.387	     26.496
        63	   23600000	          Haplic Ferrasols	 SANDY CLAY LOAM	     58.275	     18.125	     23.594	     14.267	      1.387	     26.541
        64	   23700000	          Haplic Ferrasols	 SANDY CLAY LOAM	     58.268	     18.134	     23.592	     14.133	      1.387	     26.558
        65	   24050000	          Haplic Ferrasols	 SANDY CLAY LOAM	     61.278	     12.960	     25.738	      8.762	      1.373	     29.336
        66	   24200000	          Haplic Ferrasols	 SANDY CLAY LOAM	     63.011	     14.170	     22.804	      9.100	      1.385	     28.893
        67	   24500000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.948	     14.257	     22.777	     17.671	      1.380	     27.075
        68	   24700000	          Haplic Ferrasols	 SANDY CLAY LOAM	     63.868	     14.093	     22.021	     12.155	      1.384	     28.231
        69	   24750000	          Haplic Ferrasols	 SANDY CLAY LOAM	     60.201	     15.394	     24.398	      8.122	      1.378	     28.841
        70	   24780000	          Haplic Ferrasols	 SANDY CLAY LOAM	     60.695	     15.137	     24.159	     10.275	      1.376	     29.784
        71	   24800000	          Haplic Ferrasols	 SANDY CLAY LOAM	     60.860	     15.355	     23.775	     10.016	      1.376	     29.635
        72	   24850000	          Haplic Ferrasols	 SANDY CLAY LOAM	     63.217	     14.371	     22.394	     11.656	      1.383	     28.681
        73	   24900000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.356	     14.993	     22.641	      5.623	      1.386	     28.208
        74	   24950000	          Haplic Ferrasols	 SANDY CLAY LOAM	     58.605	     16.792	     24.612	     10.431	      1.363	     30.086
        75	   25130000	          Haplic Ferrasols	 SANDY CLAY LOAM	     58.784	     17.040	     24.181	     13.199	      1.356	     28.802
        76	   25200000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.251	     14.758	     22.978	     12.519	      1.378	     30.133
        77	   25700000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.565	     14.608	     22.811	     13.345	      1.378	     30.804
        78	   25950000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.997	     14.416	     22.568	     13.292	      1.379	     30.394
        79	   26050000	          Haplic Ferrasols	 SANDY CLAY LOAM	     59.858	     12.073	     28.049	     18.923	      1.347	     34.364
        80	   26100000	          Haplic Ferrasols	 SANDY CLAY LOAM	     61.068	     12.587	     26.326	     18.053	      1.354	     32.625
        81	   26300000	          Haplic Ferrasols	 SANDY CLAY LOAM	     63.004	     13.242	     23.735	     20.784	      1.366	     33.718
        82	   26350000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.225	     14.115	     23.643	     23.891	      1.358	     36.021
        83	   27500000	          Haplic Ferrasols	 SANDY CLAY LOAM	     61.626	     15.864	     22.496	     19.772	      1.365	     32.426
        84	   28150000	          Haplic Ferrasols	 SANDY CLAY LOAM	     57.373	     19.025	     23.609	     16.741	      1.368	     24.035
        85	   28300000	          Haplic Ferrasols	 SANDY CLAY LOAM	     60.866	     16.424	     22.699	     19.489	      1.366	     31.611
        86	   28850000	          Haplic Ferrasols	 SANDY CLAY LOAM	     60.721	     16.509	     22.759	     19.393	      1.366	     31.464
        87	   29050000	          Haplic Ferrasols	 SANDY CLAY LOAM	     59.489	     17.322	     23.181	     17.012	      1.375	     29.422
        88	   29100000	           Haplic Acrisols	 SANDY CLAY LOAM	     46.201	     23.496	     30.302	     16.226	      1.338	     26.179
        89	   29700000	          Haplic Ferrasols	 SANDY CLAY LOAM	     58.451	     17.791	     23.750	     16.904	      1.372	     29.442
        90	   30300000	          Haplic Ferrasols	       CLAY LOAM	     44.931	     22.834	     32.211	     18.429	      1.299	     34.913
        91	   30400000	          Haplic Ferrasols	       CLAY LOAM	     44.983	     23.257	     31.736	     17.895	      1.301	     35.529
        92	   31700000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.177	     19.935	     30.883	      9.425	      1.338	     41.525
        93	   32450002	          Haplic Ferrasols	 SANDY CLAY LOAM	     52.132	     21.580	     26.307	      3.221	      1.338	     54.192
        94	   32620000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.481	     20.072	     30.452	      7.301	      1.343	     43.900
        95	   32740000	          Haplic Ferrasols	 SANDY CLAY LOAM	     48.071	     22.364	     29.544	      6.010	      1.360	     44.618
        96	   32830000	           Haplic Acrisols	 SANDY CLAY LOAM	     48.550	     22.509	     28.944	      4.397	      1.341	     43.520
        97	   33025000	          Haplic Ferrasols	 SANDY CLAY LOAM	     55.718	     16.151	     28.131	     10.453	      1.370	     42.324
        98	   33170000	          Haplic Ferrasols	 SANDY CLAY LOAM	     50.947	     18.271	     30.781	     12.306	      1.347	     41.577
        99	   33190000	          Haplic Ferrasols	 SANDY CLAY LOAM	     50.416	     18.715	     30.867	     11.064	      1.352	     43.237
       100	   33205000	          Haplic Ferrasols	 SANDY CLAY LOAM	     63.589	     15.313	     21.093	      7.747	      1.406	     33.883
       101	   33250000	          Haplic Ferrasols	 SANDY CLAY LOAM	     64.802	     15.082	     20.108	      8.141	      1.405	     31.876
       102	   33260000	          Haplic Ferrasols	 SANDY CLAY LOAM	     63.782	     15.594	     20.618	      8.285	      1.403	     31.831
       103	   33270000	          Haplic Ferrasols	      SANDY LOAM	     65.088	     15.856	     19.038	      7.349	      1.392	     24.825
       104	   33281000	          Haplic Ferrasols	 SANDY CLAY LOAM	     61.880	     17.153	     20.964	      8.612	      1.397	     31.895
       105	   33290000	          Haplic Ferrasols	 SANDY CLAY LOAM	     61.435	     17.697	     20.867	      8.923	      1.397	     32.055
       106	   33321000	          Haplic Ferrasols	 SANDY CLAY LOAM	     60.445	     16.028	     23.525	      6.705	      1.398	     30.490
       107	   33330000	          Haplic Ferrasols	 SANDY CLAY LOAM	     61.492	     16.047	     22.449	      8.161	      1.406	     32.661
       108	   33380000	          Haplic Ferrasols	 SANDY CLAY LOAM	     56.689	     18.482	     24.831	     10.113	      1.385	     36.112
       109	   33420000	          Haplic Ferrasols	 SANDY CLAY LOAM	     65.690	     13.738	     20.554	      8.825	      1.409	     32.171
       110	   33450000	          Haplic Ferrasols	      SANDY LOAM	     67.040	     13.543	     19.395	      8.481	      1.411	     33.720
       111	   33460000	          Haplic Ferrasols	      SANDY LOAM	     66.780	     13.710	     19.489	      8.148	      1.407	     32.875
       112	   33480000	          Haplic Ferrasols	 SANDY CLAY LOAM	     66.017	     13.855	     20.109	      8.671	      1.405	     31.315
       113	   33520000	          Haplic Ferrasols	 SANDY CLAY LOAM	     63.315	     14.507	     22.162	      8.078	      1.385	     28.373
       114	   33530000	          Haplic Ferrasols	 SANDY CLAY LOAM	     65.058	     14.331	     20.593	      8.554	      1.395	     31.047
       115	   33550000	          Haplic Ferrasols	 SANDY CLAY LOAM	     64.976	     14.792	     20.216	      8.891	      1.391	     31.101
       116	   33590000	          Haplic Ferrasols	      SANDY LOAM	     64.606	     15.544	     19.834	      9.023	      1.392	     31.386
       117	   33620000	           Haplic Acrisols	      SANDY LOAM	     58.924	     22.001	     19.078	      9.801	      1.379	     31.766
       118	   33630000	          Haplic Ferrasols	      SANDY LOAM	     63.768	     16.543	     19.675	      9.208	      1.391	     31.512
       119	   33680000	          Haplic Ferrasols	      SANDY LOAM	     63.037	     17.545	     19.407	      9.728	      1.391	     32.347
       120	   33730000	           Haplic Acrisols	      SANDY LOAM	     62.967	     20.044	     17.000	     13.787	      1.387	     33.913
       121	   33760000	           Haplic Acrisols	      SANDY LOAM	     61.316	     21.932	     16.739	      9.597	      1.407	     32.317
       122	   33780000	           Haplic Acrisols	      SANDY LOAM	     61.399	     21.419	     17.180	     11.110	      1.392	     33.969
       123	   34020000	          Haplic Ferrasols	      SANDY LOAM	     65.909	     14.792	     19.278	     10.934	      1.438	     26.395
       124	   34060000	          Haplic Ferrasols	 SANDY CLAY LOAM	     64.575	     14.682	     20.724	     13.206	      1.419	     27.890
       125	   34090000	          Haplic Ferrasols	 SANDY CLAY LOAM	     65.356	     13.895	     20.727	     12.536	      1.432	     32.170
       126	   34130000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.417	     14.879	     22.687	     16.766	      1.398	     26.384
       127	   34170000	          Haplic Ferrasols	 SANDY CLAY LOAM	     63.384	     15.189	     21.418	     11.054	      1.410	     28.003
       128	   34251000	          Haplic Ferrasols	 SANDY CLAY LOAM	     63.122	     16.156	     20.708	     12.317	      1.444	     25.267
       129	   34270000	          Haplic Ferrasols	 SANDY CLAY LOAM	     64.249	     15.555	     20.179	     13.001	      1.442	     26.972
       130	   34770000	          Haplic Ferrasols	      SANDY LOAM	     64.859	     17.851	     17.273	      4.498	      1.470	     16.261
       131	   34940000	           Haplic Acrisols	      SANDY LOAM	     64.295	     19.998	     15.695	     10.937	      1.443	     19.583
       132	   34980000	           Haplic Acrisols	      SANDY LOAM	     64.490	     19.552	     15.944	      9.883	      1.443	     18.467
       133	   35260000	           Haplic Luvisols	      SANDY LOAM	     63.064	     19.683	     17.248	      3.081	      1.466	     17.259
       134	   36045000	          Haplic Ferrasols	 SANDY CLAY LOAM	     60.743	     18.912	     20.345	      3.061	      1.465	     20.230
       135	   36160000	           Haplic Lixisols	 SANDY CLAY LOAM	     59.870	     20.062	     20.066	      3.902	      1.462	     17.093
       136	   36250000	          Haplic Ferrasols	 SANDY CLAY LOAM	     58.006	     19.794	     22.214	      8.252	      1.442	     24.756
       137	   36290000	           Haplic Lixisols	 SANDY CLAY LOAM	     56.687	     20.789	     22.539	      5.922	      1.449	     23.005
       138	   36390000	           Haplic Lixisols	 SANDY CLAY LOAM	     59.487	     20.249	     20.266	      4.366	      1.464	     18.163
       139	   36580000	           Haplic Lixisols	      SANDY LOAM	     61.353	     19.838	     18.811	      2.004	      1.480	     13.777
       140	   37380000	           Haplic Lixisols	 SANDY CLAY LOAM	     55.204	     23.361	     21.447	      3.944	      1.454	     22.000
       141	   37410000	           Haplic Lixisols	 SANDY CLAY LOAM	     55.244	     23.266	     21.499	      4.257	      1.462	     22.754
       142	   37470000	           Haplic Lixisols	 SANDY CLAY LOAM	     55.872	     23.119	     21.015	      3.740	      1.470	     22.488
       143	   37515000	          Lithic Leptosols	      SANDY LOAM	     62.710	     19.199	     18.089	      2.444	      1.482	     21.959
       144	   38170000	           Haplic Lixisols	      SANDY LOAM	     67.993	     16.034	     15.968	      5.583	      1.486	     28.781
       145	   38485000	           Haplic Lixisols	      SANDY LOAM	     68.142	     16.192	     15.657	      6.187	      1.462	     24.816
       146	   38650000	          Lithic Leptosols	      SANDY LOAM	     64.285	     17.666	     18.031	      4.922	      1.468	     20.331
       147	   38830000	          Lithic Leptosols	      SANDY LOAM	     61.967	     18.741	     19.294	      2.498	      1.473	     27.782
       148	   38850000	          Lithic Leptosols	      SANDY LOAM	     63.064	     18.779	     18.141	      1.513	      1.494	     17.804
       149	   38860000	          Lithic Leptosols	      SANDY LOAM	     62.955	     18.725	     18.316	      2.415	      1.482	     21.114
       150	   38895000	          Lithic Leptosols	      SANDY LOAM	     62.641	     18.742	     18.612	      4.004	      1.463	     21.185
       151	   39084010	           Haplic Lixisols	 SANDY CLAY LOAM	     59.372	     19.171	     21.467	      8.027	      1.386	     23.625
       152	   39185000	           Haplic Lixisols	      SANDY LOAM	     61.678	     18.356	     19.961	      8.230	      1.422	     22.818
       153	   39360000	         Rendzic Leptosols	 SANDY CLAY LOAM	     62.333	     17.655	     20.014	     10.114	      1.409	     26.792
       154	   39540000	         Rendzic Leptosols	      SANDY LOAM	     64.978	     16.845	     18.179	      4.998	      1.435	     30.184
       155	   39560000	           Haplic Lixisols	 SANDY CLAY LOAM	     61.067	     17.684	     21.257	     11.035	      1.399	     30.191
       156	   39770000	          Haplic Ferrasols	 SANDY CLAY LOAM	     59.016	     17.948	     23.047	     14.731	      1.360	     35.116
       157	   39980000	           Haplic Lixisols	 SANDY CLAY LOAM	     60.955	     18.091	     20.943	     14.677	      1.435	     24.100
       158	   40070000	          Haplic Ferrasols	      SANDY CLAY	     46.396	     17.515	     36.065	     10.841	      1.368	     24.190
       159	   40100000	          Haplic Ferrasols	      SANDY CLAY	     47.115	     17.302	     35.561	      9.326	      1.370	     23.943
       160	   41650002	          Haplic Ferrasols	 SANDY CLAY LOAM	     47.244	     18.844	     33.913	     22.855	      1.329	     23.872
       161	   41818000	          Haplic Ferrasols	 SANDY CLAY LOAM	     48.540	     18.721	     32.739	     19.962	      1.338	     26.017
       162	   41990000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.682	     18.872	     31.448	     15.025	      1.347	     27.755
       163	   42210000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.045	     18.179	     32.773	     10.768	      1.363	     26.368
       164	   42395000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.283	     18.573	     32.134	      6.780	      1.364	     30.144
       165	   42690001	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.422	     18.955	     31.614	      5.523	      1.370	     32.054
       166	   42980000	          Haplic Ferrasols	 SANDY CLAY LOAM	     50.972	     18.527	     30.496	      5.394	      1.374	     31.413
       167	   43200000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.920	     18.237	     31.840	      9.082	      1.368	     27.896
       168	   43429998	          Haplic Ferrasols	 SANDY CLAY LOAM	     52.453	     18.813	     28.742	      5.996	      1.386	     33.491
       169	   43670000	          Haplic Ferrasols	 SANDY CLAY LOAM	     52.814	     18.543	     28.646	      7.118	      1.387	     33.622
       170	   43880000	          Haplic Ferrasols	 SANDY CLAY LOAM	     53.552	     18.346	     28.106	      7.164	      1.390	     33.495
       171	   44200000	          Haplic Ferrasols	 SANDY CLAY LOAM	     50.652	     18.237	     31.108	      8.807	      1.372	     28.759
       172	   44250000	          Haplic Ferrasols	 SANDY CLAY LOAM	     62.619	     15.584	     21.788	      1.498	      1.412	     30.666
       173	   44290002	          Haplic Ferrasols	 SANDY CLAY LOAM	     51.062	     18.199	     30.737	      8.644	      1.374	     28.866
       174	   44500000	          Haplic Ferrasols	 SANDY CLAY LOAM	     51.190	     18.223	     30.585	      8.821	      1.375	     28.987
       175	   44540000	          Haplic Ferrasols	 SANDY CLAY LOAM	     52.983	     19.582	     27.437	      9.499	      1.400	     23.967
       176	   44670000	          Haplic Ferrasols	 SANDY CLAY LOAM	     49.629	     19.589	     30.789	      4.164	      1.393	     28.935
